prism_consumer_id,prism_account_id,memo,amount,posted_date,category
3283,acc_6866,SMALL_DOLLAR_ADVANCE,100.0,2023-03-31,SMALL_DOLLAR_ADVANCE
2910,acc_6493,DEPOSIT,150.0,2022-10-18,DEPOSIT
671,acc_1958,REFUND,879.25,2022-02-09,REFUND
424,acc_1257,EXTERNAL_TRANSFER,370.0,2022-08-04,EXTERNAL_TRANSFER
1677,acc_4651,OTHER_BENEFITS,3635.0,2022-03-05,OTHER_BENEFITS
1541,acc_4276,SELF_TRANSFER,1000.0,2021-05-19,SELF_TRANSFER
4546,acc_8129,DEPOSIT,300.0,2022-02-11,DEPOSIT
4539,acc_8122,PAYCHECK,4563.21,2022-09-21,PAYCHECK
1344,acc_3758,SELF_TRANSFER,34.0,2022-04-01,SELF_TRANSFER
4870,acc_8453,REFUND,13.19,2022-10-12,REFUND
2383,acc_5966,EXTERNAL_TRANSFER,1970.0,2022-11-09,EXTERNAL_TRANSFER
5664,acc_9247,EXTERNAL_TRANSFER,50.0,2022-02-25,EXTERNAL_TRANSFER
2804,acc_6387,SELF_TRANSFER,30.0,2022-11-16,SELF_TRANSFER
5436,acc_9019,EXTERNAL_TRANSFER,600.0,2022-08-08,EXTERNAL_TRANSFER
1858,acc_5155,PAYCHECK,1154.71,2021-06-30,PAYCHECK
410,acc_1220,EXTERNAL_TRANSFER,1000.0,2020-07-29,EXTERNAL_TRANSFER
5202,acc_8785,EXTERNAL_TRANSFER,50.03,2022-10-11,EXTERNAL_TRANSFER
2291,acc_5874,SELF_TRANSFER,10.0,2022-12-11,SELF_TRANSFER
4311,acc_7894,REFUND,150.0,2022-06-02,REFUND
5710,acc_9293,EXTERNAL_TRANSFER,9.46,2021-11-16,EXTERNAL_TRANSFER
2996,acc_6579,SELF_TRANSFER,20.0,2023-02-23,SELF_TRANSFER
3370,acc_6953,PAYCHECK_PLACEHOLDER,647.98,2022-10-28,PAYCHECK_PLACEHOLDER
483,acc_1412,DEPOSIT,65.0,2022-05-24,DEPOSIT
5152,acc_8735,EXTERNAL_TRANSFER,10000.0,2021-01-11,EXTERNAL_TRANSFER
4131,acc_7714,SELF_TRANSFER,75.0,2021-07-12,SELF_TRANSFER
1314,acc_3677,OTHER_BENEFITS,2293.39,2023-02-27,OTHER_BENEFITS
141,acc_401,DEPOSIT,21.64,2018-08-15,DEPOSIT
573,acc_1690,SELF_TRANSFER,4.04,2021-11-05,SELF_TRANSFER
1653,acc_4568,SELF_TRANSFER,1200.0,2022-02-04,SELF_TRANSFER
627,acc_1832,SELF_TRANSFER,43.0,2021-10-18,SELF_TRANSFER
1162,acc_3280,INVESTMENT_INCOME,0.02,2022-08-31,INVESTMENT_INCOME
3532,acc_7115,PAYCHECK_PLACEHOLDER,1041.85,2022-08-18,PAYCHECK_PLACEHOLDER
5450,acc_9033,DEPOSIT,20.0,2021-02-25,DEPOSIT
2789,acc_6372,SELF_TRANSFER,5.0,2023-06-07,SELF_TRANSFER
3616,acc_7199,SELF_TRANSFER,450.0,2023-02-09,SELF_TRANSFER
756,acc_2190,SELF_TRANSFER,200.0,2021-12-27,SELF_TRANSFER
2132,acc_5715,SELF_TRANSFER,1.0,2022-11-22,SELF_TRANSFER
167,acc_481,SELF_TRANSFER,32.4,2022-10-17,SELF_TRANSFER
1814,acc_5022,INVESTMENT_INCOME,0.02,2020-12-04,INVESTMENT_INCOME
4920,acc_8503,EXTERNAL_TRANSFER,175.0,2021-05-13,EXTERNAL_TRANSFER
5342,acc_8925,EXTERNAL_TRANSFER,26.21,2022-02-25,EXTERNAL_TRANSFER
4562,acc_8145,SELF_TRANSFER,115.0,2022-06-24,SELF_TRANSFER
4060,acc_7643,EXTERNAL_TRANSFER,551.6,2021-07-15,EXTERNAL_TRANSFER
3171,acc_6754,SELF_TRANSFER,100.0,2023-01-18,SELF_TRANSFER
2322,acc_5905,MISCELLANEOUS,75.0,2022-09-08,MISCELLANEOUS
3124,acc_6707,EXTERNAL_TRANSFER,200.0,2022-08-08,EXTERNAL_TRANSFER
3840,acc_7423,PAYCHECK,0.3,2022-11-30,PAYCHECK
3587,acc_7170,PAYCHECK_PLACEHOLDER,69.04,2022-12-29,PAYCHECK_PLACEHOLDER
1894,acc_5260,EXTERNAL_TRANSFER,150.0,2021-03-30,EXTERNAL_TRANSFER
1870,acc_5196,PAYCHECK_PLACEHOLDER,1935.71,2019-01-15,PAYCHECK_PLACEHOLDER
4458,acc_8041,EXTERNAL_TRANSFER,100.0,2022-01-14,EXTERNAL_TRANSFER
5192,acc_8775,EXTERNAL_TRANSFER,60.0,2022-06-07,EXTERNAL_TRANSFER
5774,acc_9357,PAYCHECK_PLACEHOLDER,347.18,2021-04-09,PAYCHECK_PLACEHOLDER
86,acc_247,MISCELLANEOUS,50.0,2023-02-02,MISCELLANEOUS
3463,acc_7046,EXTERNAL_TRANSFER,15.87,2022-11-03,EXTERNAL_TRANSFER
2523,acc_6106,EXTERNAL_TRANSFER,100.0,2023-03-16,EXTERNAL_TRANSFER
3820,acc_7403,EXTERNAL_TRANSFER,54.68,2023-01-31,EXTERNAL_TRANSFER
4849,acc_8432,EXTERNAL_TRANSFER,2000.0,2022-02-10,EXTERNAL_TRANSFER
2331,acc_5914,DEPOSIT,30.0,2022-11-11,DEPOSIT
1960,acc_5469,EXTERNAL_TRANSFER,280.0,2022-03-03,EXTERNAL_TRANSFER
1626,acc_4503,MISCELLANEOUS,400.0,2020-07-14,MISCELLANEOUS
3217,acc_6800,SELF_TRANSFER,325.0,2022-09-15,SELF_TRANSFER
747,acc_2168,DEPOSIT,801.18,2020-08-21,DEPOSIT
1356,acc_3787,INVESTMENT_INCOME,0.12,2021-07-31,INVESTMENT_INCOME
5838,acc_9421,INVESTMENT_INCOME,1.92,2021-05-24,INVESTMENT_INCOME
1590,acc_4403,EXTERNAL_TRANSFER,1850.0,2021-03-02,EXTERNAL_TRANSFER
5432,acc_9015,PAYCHECK,898.65,2021-04-23,PAYCHECK
1853,acc_5135,EXTERNAL_TRANSFER,300.0,2022-08-13,EXTERNAL_TRANSFER
1124,acc_3185,EXTERNAL_TRANSFER,1000.0,2021-04-05,EXTERNAL_TRANSFER
4466,acc_8049,EXTERNAL_TRANSFER,420.0,2021-03-19,EXTERNAL_TRANSFER
5242,acc_8825,DEPOSIT,55.0,2021-05-20,DEPOSIT
1832,acc_5076,SELF_TRANSFER,6000.0,2022-04-25,SELF_TRANSFER
3805,acc_7388,SELF_TRANSFER,2.52,2023-03-23,SELF_TRANSFER
5380,acc_8963,EXTERNAL_TRANSFER,892.64,2022-08-24,EXTERNAL_TRANSFER
3613,acc_7196,SELF_TRANSFER,40.0,2022-09-18,SELF_TRANSFER
1452,acc_4041,DEPOSIT,100.0,2023-01-03,DEPOSIT
2193,acc_5776,SELF_TRANSFER,25.0,2022-09-20,SELF_TRANSFER
1993,acc_5571,PAYCHECK,2386.46,2022-04-08,PAYCHECK
4787,acc_8370,DEPOSIT,525.0,2021-08-18,DEPOSIT
5928,acc_9511,EXTERNAL_TRANSFER,30.0,2021-12-24,EXTERNAL_TRANSFER
5388,acc_8971,EXTERNAL_TRANSFER,29.7,2021-06-03,EXTERNAL_TRANSFER
1386,acc_3871,INVESTMENT_INCOME,0.27,2023-02-27,INVESTMENT_INCOME
5664,acc_9247,SELF_TRANSFER,50.0,2022-06-01,SELF_TRANSFER
5010,acc_8593,EXTERNAL_TRANSFER,80.0,2022-09-21,EXTERNAL_TRANSFER
5081,acc_8664,DEPOSIT,250.0,2022-02-17,DEPOSIT
3704,acc_7287,EXTERNAL_TRANSFER,75.0,2022-11-11,EXTERNAL_TRANSFER
1842,acc_5105,SELF_TRANSFER,0.98,2022-01-18,SELF_TRANSFER
3691,acc_7274,DEPOSIT,10.89,2022-12-28,DEPOSIT
1071,acc_3030,MISCELLANEOUS,663.82,2022-07-15,MISCELLANEOUS
3669,acc_7252,EXTERNAL_TRANSFER,30.0,2022-08-01,EXTERNAL_TRANSFER
3179,acc_6762,EXTERNAL_TRANSFER,19.65,2022-11-18,EXTERNAL_TRANSFER
258,acc_779,MISCELLANEOUS,52.94,2021-07-30,MISCELLANEOUS
4022,acc_7605,PAYCHECK,1814.79,2022-03-18,PAYCHECK
1092,acc_3095,MISCELLANEOUS,4256.0,2020-08-28,MISCELLANEOUS
4181,acc_7764,MISCELLANEOUS,300.0,2023-01-18,MISCELLANEOUS
3774,acc_7357,SMALL_DOLLAR_ADVANCE,100.0,2023-03-13,SMALL_DOLLAR_ADVANCE
4308,acc_7891,EXTERNAL_TRANSFER,20.0,2022-07-25,EXTERNAL_TRANSFER
2394,acc_5977,EXTERNAL_TRANSFER,49.12,2022-12-05,EXTERNAL_TRANSFER
5732,acc_9315,REFUND,23.99,2022-06-30,REFUND
5090,acc_8673,PAYCHECK_PLACEHOLDER,140.0,2021-08-31,PAYCHECK_PLACEHOLDER
3657,acc_7240,EXTERNAL_TRANSFER,40.0,2023-05-20,EXTERNAL_TRANSFER
5356,acc_8939,SMALL_DOLLAR_ADVANCE,50.0,2021-07-06,SMALL_DOLLAR_ADVANCE
2153,acc_5736,EXTERNAL_TRANSFER,20.0,2023-01-08,EXTERNAL_TRANSFER
1430,acc_3990,SELF_TRANSFER,0.87,2020-11-13,SELF_TRANSFER
4222,acc_7805,DEPOSIT,421.0,2022-10-31,DEPOSIT
4006,acc_7589,TAX,250.0,2021-08-12,TAX
2784,acc_6367,PAYCHECK,590.26,2023-04-21,PAYCHECK
894,acc_2579,PAYCHECK_PLACEHOLDER,518.84,2020-06-19,PAYCHECK_PLACEHOLDER
1019,acc_2882,SELF_TRANSFER,0.34,2021-03-31,SELF_TRANSFER
4850,acc_8433,DEPOSIT,100.0,2021-08-09,DEPOSIT
1986,acc_5559,PAYCHECK,1293.86,2021-12-09,PAYCHECK
4631,acc_8214,PAYCHECK,965.32,2020-11-20,PAYCHECK
5675,acc_9258,EXTERNAL_TRANSFER,61.0,2022-04-22,EXTERNAL_TRANSFER
5651,acc_9234,DEPOSIT,1.86,2020-10-14,DEPOSIT
5710,acc_9293,EXTERNAL_TRANSFER,10.93,2022-05-09,EXTERNAL_TRANSFER
472,acc_1386,PAYCHECK_PLACEHOLDER,3188.59,2022-02-25,PAYCHECK_PLACEHOLDER
5749,acc_9332,SELF_TRANSFER,0.38,2022-09-12,SELF_TRANSFER
2447,acc_6030,PAYCHECK_PLACEHOLDER,832.9,2023-03-31,PAYCHECK_PLACEHOLDER
4595,acc_8178,SELF_TRANSFER,1.39,2022-03-31,SELF_TRANSFER
5041,acc_8624,EXTERNAL_TRANSFER,1400.0,2022-05-03,EXTERNAL_TRANSFER
4974,acc_8557,EXTERNAL_TRANSFER,1898.6,2021-02-10,EXTERNAL_TRANSFER
1968,acc_5490,EXTERNAL_TRANSFER,99.0,2021-11-03,EXTERNAL_TRANSFER
3309,acc_6892,SELF_TRANSFER,2.0,2022-08-15,SELF_TRANSFER
5749,acc_9332,EXTERNAL_TRANSFER,100.0,2022-09-30,EXTERNAL_TRANSFER
4988,acc_8571,PAYCHECK,995.43,2021-11-12,PAYCHECK
3205,acc_6788,PAYCHECK_PLACEHOLDER,22.0,2022-10-04,PAYCHECK_PLACEHOLDER
5564,acc_9147,DEPOSIT,120.0,2022-05-10,DEPOSIT
5801,acc_9384,SELF_TRANSFER,25.0,2021-10-07,SELF_TRANSFER
596,acc_1751,EXTERNAL_TRANSFER,2403.16,2020-11-10,EXTERNAL_TRANSFER
32,acc_91,DEPOSIT,51.52,2022-03-21,DEPOSIT
4546,acc_8129,EXTERNAL_TRANSFER,200.0,2021-09-21,EXTERNAL_TRANSFER
3103,acc_6686,PAYCHECK,453.62,2023-03-23,PAYCHECK
290,acc_882,MISCELLANEOUS,169.38,2022-02-09,MISCELLANEOUS
1536,acc_4261,SELF_TRANSFER,1839.47,2021-03-02,SELF_TRANSFER
995,acc_2814,PAYCHECK,1468.1,2021-01-25,PAYCHECK
3384,acc_6967,EXTERNAL_TRANSFER,100.0,2023-05-07,EXTERNAL_TRANSFER
480,acc_1408,PAYCHECK_PLACEHOLDER,906.2,2021-03-05,PAYCHECK_PLACEHOLDER
3205,acc_6788,SELF_TRANSFER,22.0,2023-01-13,SELF_TRANSFER
3416,acc_6999,EXTERNAL_TRANSFER,30.0,2023-01-10,EXTERNAL_TRANSFER
541,acc_1592,EXTERNAL_TRANSFER,1000.0,2022-06-08,EXTERNAL_TRANSFER
5849,acc_9432,DEPOSIT,100.0,2022-09-29,DEPOSIT
734,acc_2124,EXTERNAL_TRANSFER,0.22,2022-07-08,EXTERNAL_TRANSFER
4262,acc_7845,MISCELLANEOUS,4.95,2022-06-24,MISCELLANEOUS
2792,acc_6375,EXTERNAL_TRANSFER,1.0,2023-06-15,EXTERNAL_TRANSFER
5497,acc_9080,SELF_TRANSFER,200.0,2022-05-10,SELF_TRANSFER
3874,acc_7457,SMALL_DOLLAR_ADVANCE,125.0,2023-01-26,SMALL_DOLLAR_ADVANCE
4970,acc_8553,EXTERNAL_TRANSFER,14.75,2022-02-22,EXTERNAL_TRANSFER
3890,acc_7473,SELF_TRANSFER,1.0,2022-05-26,SELF_TRANSFER
3927,acc_7510,SELF_TRANSFER,3.0,2022-12-27,SELF_TRANSFER
5271,acc_8854,EXTERNAL_TRANSFER,2.75,2022-09-12,EXTERNAL_TRANSFER
3283,acc_6866,SMALL_DOLLAR_ADVANCE,100.0,2023-04-07,SMALL_DOLLAR_ADVANCE
5561,acc_9144,PAYCHECK,6.49,2022-12-01,PAYCHECK
2689,acc_6272,EXTERNAL_TRANSFER,100.0,2022-08-03,EXTERNAL_TRANSFER
3012,acc_6595,EXTERNAL_TRANSFER,39.3,2023-03-13,EXTERNAL_TRANSFER
4892,acc_8475,EXTERNAL_TRANSFER,49.13,2022-06-21,EXTERNAL_TRANSFER
561,acc_1660,DEPOSIT,1600.0,2021-09-14,DEPOSIT
3960,acc_7543,SELF_TRANSFER,40.0,2023-01-05,SELF_TRANSFER
3396,acc_6979,SELF_TRANSFER,5.34,2023-04-28,SELF_TRANSFER
3764,acc_7347,REFUND,3.49,2022-11-29,REFUND
2599,acc_6182,EXTERNAL_TRANSFER,40.0,2022-11-10,EXTERNAL_TRANSFER
1117,acc_3164,PAYCHECK_PLACEHOLDER,622.46,2022-03-31,PAYCHECK_PLACEHOLDER
14,acc_34,EXTERNAL_TRANSFER,1.2,2020-08-04,EXTERNAL_TRANSFER
5401,acc_8984,SELF_TRANSFER,31.0,2022-08-31,SELF_TRANSFER
88,acc_252,EXTERNAL_TRANSFER,2000.0,2021-03-18,EXTERNAL_TRANSFER
5229,acc_8812,SELF_TRANSFER,48.04,2021-05-18,SELF_TRANSFER
3037,acc_6620,SELF_TRANSFER,50.0,2022-08-09,SELF_TRANSFER
4223,acc_7806,EXTERNAL_TRANSFER,98.25,2022-09-14,EXTERNAL_TRANSFER
5555,acc_9138,EXTERNAL_TRANSFER,300.0,2022-03-18,EXTERNAL_TRANSFER
5628,acc_9211,EXTERNAL_TRANSFER,600.0,2022-06-21,EXTERNAL_TRANSFER
1315,acc_3679,PAYCHECK,1282.0,2022-03-04,PAYCHECK
1505,acc_4184,PAYCHECK,1804.11,2023-02-16,PAYCHECK
1832,acc_5077,UNEMPLOYMENT_BENEFITS,375.0,2022-05-16,UNEMPLOYMENT_BENEFITS
5310,acc_8893,PAYCHECK_PLACEHOLDER,290.39,2021-06-15,PAYCHECK_PLACEHOLDER
5151,acc_8734,EXTERNAL_TRANSFER,25.0,2022-04-05,EXTERNAL_TRANSFER
4247,acc_7830,SELF_TRANSFER,100.0,2022-08-16,SELF_TRANSFER
2261,acc_5844,LOAN,100.0,2023-01-13,LOAN
5812,acc_9395,REFUND,108.74,2021-02-16,REFUND
3574,acc_7157,PAYCHECK_PLACEHOLDER,492.59,2022-08-26,PAYCHECK_PLACEHOLDER
1589,acc_4399,SELF_TRANSFER,500.02,2022-08-24,SELF_TRANSFER
378,acc_1120,SELF_TRANSFER,0.51,2021-10-18,SELF_TRANSFER
643,acc_1865,INVESTMENT_INCOME,20000.0,2021-11-24,INVESTMENT_INCOME
174,acc_495,SELF_TRANSFER,66.67,2022-04-14,SELF_TRANSFER
4531,acc_8114,MISCELLANEOUS,10.0,2021-08-17,MISCELLANEOUS
1473,acc_4093,SELF_TRANSFER,622.0,2020-06-15,SELF_TRANSFER
1317,acc_3686,REFUND,3.0,2021-10-12,REFUND
812,acc_2335,OTHER_BENEFITS,954.0,2021-10-20,OTHER_BENEFITS
751,acc_2178,PAYCHECK,229.71,2022-11-10,PAYCHECK
4183,acc_7766,MISCELLANEOUS,5.24,2022-05-18,MISCELLANEOUS
262,acc_790,EXTERNAL_TRANSFER,1000.0,2022-06-17,EXTERNAL_TRANSFER
4850,acc_8433,EXTERNAL_TRANSFER,150.0,2022-12-05,EXTERNAL_TRANSFER
2072,acc_5655,SELF_TRANSFER,200.0,2022-05-27,SELF_TRANSFER
4621,acc_8204,PAYCHECK,1594.76,2021-08-13,PAYCHECK
158,acc_466,DEPOSIT,169.89,2022-03-07,DEPOSIT
5925,acc_9508,INVESTMENT_INCOME,0.02,2022-10-31,INVESTMENT_INCOME
2562,acc_6145,SELF_TRANSFER,10.0,2022-08-26,SELF_TRANSFER
4319,acc_7902,REFUND,100.0,2022-08-08,REFUND
4488,acc_8071,SELF_TRANSFER,143.15,2022-03-07,SELF_TRANSFER
5749,acc_9332,EXTERNAL_TRANSFER,50.0,2022-08-10,EXTERNAL_TRANSFER
5671,acc_9254,EXTERNAL_TRANSFER,80.0,2022-08-11,EXTERNAL_TRANSFER
4384,acc_7967,SELF_TRANSFER,110.89,2021-07-30,SELF_TRANSFER
1922,acc_5341,EXTERNAL_TRANSFER,0.64,2022-01-10,EXTERNAL_TRANSFER
1425,acc_3975,EXTERNAL_TRANSFER,200.0,2022-01-18,EXTERNAL_TRANSFER
4328,acc_7911,EXTERNAL_TRANSFER,21.0,2022-02-13,EXTERNAL_TRANSFER
3585,acc_7168,EXTERNAL_TRANSFER,25.0,2023-05-12,EXTERNAL_TRANSFER
918,acc_2633,SELF_TRANSFER,476.0,2022-01-24,SELF_TRANSFER
3037,acc_6620,SELF_TRANSFER,60.0,2022-10-01,SELF_TRANSFER
5749,acc_9332,EXTERNAL_TRANSFER,177.3,2021-11-15,EXTERNAL_TRANSFER
4985,acc_8568,DEPOSIT,7.0,2022-09-06,DEPOSIT
3322,acc_6905,SELF_TRANSFER,5.0,2022-12-23,SELF_TRANSFER
5378,acc_8961,SELF_TRANSFER,12.0,2022-05-16,SELF_TRANSFER
5055,acc_8638,MISCELLANEOUS,37.27,2022-09-29,MISCELLANEOUS
4691,acc_8274,REFUND,99.0,2021-07-15,REFUND
1433,acc_4002,SELF_TRANSFER,240000.0,2022-10-11,SELF_TRANSFER
4178,acc_7761,PAYCHECK_PLACEHOLDER,1773.98,2021-05-20,PAYCHECK_PLACEHOLDER
4690,acc_8273,EXTERNAL_TRANSFER,150.0,2021-09-02,EXTERNAL_TRANSFER
4167,acc_7750,EXTERNAL_TRANSFER,200.0,2022-10-26,EXTERNAL_TRANSFER
2032,acc_5615,PAYCHECK_PLACEHOLDER,728.79,2023-05-11,PAYCHECK_PLACEHOLDER
3881,acc_7464,SELF_TRANSFER,36.0,2023-01-02,SELF_TRANSFER
1203,acc_3401,SELF_TRANSFER,2.0,2021-11-01,SELF_TRANSFER
3900,acc_7483,EXTERNAL_TRANSFER,20.0,2022-12-24,EXTERNAL_TRANSFER
1400,acc_3907,PAYCHECK_PLACEHOLDER,2526.36,2020-10-09,PAYCHECK_PLACEHOLDER
490,acc_1429,SELF_TRANSFER,1.93,2021-08-11,SELF_TRANSFER
4539,acc_8122,EXTERNAL_TRANSFER,450.0,2022-10-28,EXTERNAL_TRANSFER
3805,acc_7388,EXTERNAL_TRANSFER,34.77,2023-04-07,EXTERNAL_TRANSFER
5614,acc_9197,EXTERNAL_TRANSFER,98.25,2022-09-06,EXTERNAL_TRANSFER
1256,acc_3540,EXTERNAL_TRANSFER,87.05,2022-02-22,EXTERNAL_TRANSFER
319,acc_952,OTHER_BENEFITS,2893.1,2020-09-18,OTHER_BENEFITS
656,acc_1917,PAYCHECK,9288.79,2022-07-07,PAYCHECK
4727,acc_8310,DEPOSIT,100.0,2022-08-16,DEPOSIT
4856,acc_8439,DEPOSIT,120.0,2022-08-25,DEPOSIT
4785,acc_8368,PAYCHECK,316.29,2022-11-23,PAYCHECK
4836,acc_8419,EXTERNAL_TRANSFER,50.0,2021-04-17,EXTERNAL_TRANSFER
4669,acc_8252,EXTERNAL_TRANSFER,50.0,2021-06-30,EXTERNAL_TRANSFER
4549,acc_8132,EXTERNAL_TRANSFER,320.0,2022-03-11,EXTERNAL_TRANSFER
758,acc_2194,EXTERNAL_TRANSFER,13.0,2020-07-10,EXTERNAL_TRANSFER
4211,acc_7794,EXTERNAL_TRANSFER,350.0,2021-09-09,EXTERNAL_TRANSFER
4988,acc_8571,EXTERNAL_TRANSFER,5000.0,2022-04-11,EXTERNAL_TRANSFER
851,acc_2453,EXTERNAL_TRANSFER,110.2,2021-09-01,EXTERNAL_TRANSFER
2322,acc_5905,EXTERNAL_TRANSFER,4.75,2022-08-24,EXTERNAL_TRANSFER
3205,acc_6788,EXTERNAL_TRANSFER,0.87,2023-01-21,EXTERNAL_TRANSFER
3464,acc_7047,SELF_TRANSFER,200.0,2022-10-31,SELF_TRANSFER
5055,acc_8638,PAYCHECK_PLACEHOLDER,866.41,2022-05-10,PAYCHECK_PLACEHOLDER
596,acc_1751,MISCELLANEOUS,7000.0,2021-10-25,MISCELLANEOUS
4968,acc_8551,SELF_TRANSFER,50.0,2022-08-22,SELF_TRANSFER
5287,acc_8870,DEPOSIT,10.0,2022-10-06,DEPOSIT
4297,acc_7880,EXTERNAL_TRANSFER,41.01,2021-03-30,EXTERNAL_TRANSFER
248,acc_739,SELF_TRANSFER,50.0,2021-03-12,SELF_TRANSFER
5200,acc_8783,EXTERNAL_TRANSFER,10.0,2022-01-04,EXTERNAL_TRANSFER
3769,acc_7352,SELF_TRANSFER,25.0,2023-06-10,SELF_TRANSFER
2701,acc_6284,SMALL_DOLLAR_ADVANCE,100.0,2022-08-16,SMALL_DOLLAR_ADVANCE
575,acc_1695,DEPOSIT,780.0,2020-12-01,DEPOSIT
1234,acc_3491,SELF_TRANSFER,299.0,2022-11-28,SELF_TRANSFER
5041,acc_8624,EXTERNAL_TRANSFER,75.0,2022-08-08,EXTERNAL_TRANSFER
5868,acc_9451,DEPOSIT,660.57,2022-06-23,DEPOSIT
1639,acc_4538,PAYCHECK,1648.66,2022-07-08,PAYCHECK
3037,acc_6620,SELF_TRANSFER,13.0,2022-11-07,SELF_TRANSFER
5314,acc_8897,MISCELLANEOUS,3.0,2022-09-02,MISCELLANEOUS
4489,acc_8072,EXTERNAL_TRANSFER,29.18,2022-02-07,EXTERNAL_TRANSFER
1503,acc_4180,SELF_TRANSFER,5.0,2021-10-19,SELF_TRANSFER
2328,acc_5911,MISCELLANEOUS,50.0,2022-10-26,MISCELLANEOUS
5750,acc_9333,PAYCHECK_PLACEHOLDER,1396.77,2021-10-01,PAYCHECK_PLACEHOLDER
251,acc_750,MISCELLANEOUS,250.0,2021-01-15,MISCELLANEOUS
751,acc_2178,EXTERNAL_TRANSFER,44.0,2022-01-11,EXTERNAL_TRANSFER
194,acc_562,SELF_TRANSFER,100.0,2020-11-13,SELF_TRANSFER
3113,acc_6696,REFUND,25.97,2022-11-02,REFUND
3944,acc_7527,SELF_TRANSFER,15.0,2022-07-15,SELF_TRANSFER
3789,acc_7372,PAYCHECK,1355.6,2022-09-28,PAYCHECK
3070,acc_6653,PAYCHECK,982.9,2022-11-16,PAYCHECK
5613,acc_9196,PAYCHECK,566.99,2022-12-23,PAYCHECK
1437,acc_4009,TAX,333.0,2021-10-15,TAX
3384,acc_6967,EXTERNAL_TRANSFER,20.0,2023-05-07,EXTERNAL_TRANSFER
4,acc_5,MISCELLANEOUS,264.07,2022-10-03,MISCELLANEOUS
4006,acc_7589,MISCELLANEOUS,518.0,2022-02-23,MISCELLANEOUS
3568,acc_7151,SMALL_DOLLAR_ADVANCE,100.0,2023-07-05,SMALL_DOLLAR_ADVANCE
5061,acc_8644,TAX,10997.86,2021-05-12,TAX
3350,acc_6933,EXTERNAL_TRANSFER,50.0,2022-10-29,EXTERNAL_TRANSFER
419,acc_1245,PAYCHECK_PLACEHOLDER,1400.0,2022-03-14,PAYCHECK_PLACEHOLDER
4817,acc_8400,SELF_TRANSFER,127.4,2022-04-15,SELF_TRANSFER
299,acc_911,MISCELLANEOUS,100.0,2021-05-28,MISCELLANEOUS
3802,acc_7385,SELF_TRANSFER,15.0,2022-12-15,SELF_TRANSFER
1227,acc_3463,SELF_TRANSFER,300.0,2022-10-25,SELF_TRANSFER
2411,acc_5994,EXTERNAL_TRANSFER,171.0,2023-02-22,EXTERNAL_TRANSFER
1316,acc_3684,EXTERNAL_TRANSFER,155.0,2022-07-05,EXTERNAL_TRANSFER
5710,acc_9293,REFUND,97.57,2021-07-26,REFUND
2003,acc_5586,SELF_TRANSFER,50.0,2023-03-01,SELF_TRANSFER
734,acc_2124,EXTERNAL_TRANSFER,0.63,2022-03-28,EXTERNAL_TRANSFER
1815,acc_5024,MISCELLANEOUS,80.81,2021-08-30,MISCELLANEOUS
672,acc_1962,MISCELLANEOUS,70.0,2022-04-01,MISCELLANEOUS
2291,acc_5874,SELF_TRANSFER,10.0,2022-11-28,SELF_TRANSFER
2161,acc_5744,SELF_TRANSFER,100.0,2022-11-22,SELF_TRANSFER
1039,acc_2935,EXTERNAL_TRANSFER,3000.0,2022-04-05,EXTERNAL_TRANSFER
283,acc_869,SELF_TRANSFER,100.0,2020-08-05,SELF_TRANSFER
543,acc_1604,MISCELLANEOUS,555.87,2022-02-01,MISCELLANEOUS
3791,acc_7374,PAYCHECK,1868.03,2023-03-15,PAYCHECK
3093,acc_6676,OTHER_BENEFITS,1298.0,2022-08-31,OTHER_BENEFITS
5581,acc_9164,PAYCHECK,2916.7,2022-02-25,PAYCHECK
124,acc_348,DEPOSIT,249.58,2020-10-09,DEPOSIT
862,acc_2486,EXTERNAL_TRANSFER,125.98,2022-05-27,EXTERNAL_TRANSFER
1737,acc_4812,INVESTMENT_INCOME,0.28,2022-01-07,INVESTMENT_INCOME
2031,acc_5614,PAYCHECK_PLACEHOLDER,1436.52,2023-03-23,PAYCHECK_PLACEHOLDER
3631,acc_7214,SELF_TRANSFER,60.0,2022-09-29,SELF_TRANSFER
4456,acc_8039,MISCELLANEOUS,0.75,2021-04-21,MISCELLANEOUS
1845,acc_5116,SELF_TRANSFER,0.2,2022-09-13,SELF_TRANSFER
1422,acc_3966,SELF_TRANSFER,1.33,2022-10-05,SELF_TRANSFER
5800,acc_9383,MISCELLANEOUS,1.0,2022-03-30,MISCELLANEOUS
3834,acc_7417,MISCELLANEOUS,85.0,2022-09-19,MISCELLANEOUS
1403,acc_3912,EXTERNAL_TRANSFER,100.0,2022-07-12,EXTERNAL_TRANSFER
892,acc_2572,PAYCHECK,6163.38,2021-02-25,PAYCHECK
4055,acc_7638,MISCELLANEOUS,455.82,2021-11-12,MISCELLANEOUS
1182,acc_3337,EXTERNAL_TRANSFER,1000.67,2022-03-03,EXTERNAL_TRANSFER
1041,acc_2943,EXTERNAL_TRANSFER,30.0,2021-11-30,EXTERNAL_TRANSFER
3716,acc_7299,LOAN,100.0,2023-03-09,LOAN
3381,acc_6964,EXTERNAL_TRANSFER,73.69,2022-11-26,EXTERNAL_TRANSFER
3896,acc_7479,EXTERNAL_TRANSFER,8.0,2023-03-16,EXTERNAL_TRANSFER
419,acc_1247,REFUND,12.59,2021-12-20,REFUND
