prism_consumer_id,prism_account_id,memo,amount,posted_date,category
1522,acc_4230,Lowe's,34.53,2022-09-06,GENERAL_MERCHANDISE
4273,acc_7856,ACCOUNT_FEES,30.0,2022-07-18,ACCOUNT_FEES
5128,acc_8711,ESSENTIAL_SERVICES,165.0,2021-11-12,ESSENTIAL_SERVICES
5420,acc_9003,EXTERNAL_TRANSFER,20.0,2022-04-08,EXTERNAL_TRANSFER
1443,acc_4024,MOBILE PURCHASE XXXX VONS #XXXX GARDEN GROVE CA XXXXXXXXXXXXXXXXXXXXXXX,7.2,2022-11-14,GROCERIES
1370,acc_3834,CREDIT_CARD_PAYMENT,27.38,2022-11-03,CREDIT_CARD_PAYMENT
4309,acc_7892,PURCHASE AUTHORIZED ON 08/06 RANDALLS #XXXX HOUSTON TX PXXXXXXXXXXXXXXXXX CARD XXXX,32.27,2021-08-06,GROCERIES
3936,acc_7519,New Cloud Vapor Lo,59.92,2022-11-19,GENERAL_MERCHANDISE
525,acc_1541,HOME_IMPROVEMENT,70.36,2023-01-25,HOME_IMPROVEMENT
4034,acc_7617,PURCHASE AUTHORIZED ON 08/01 GIRASOLES BEAUTY & BRONX NY SXXXXXXXXXXXXXXX CARD XXXX,83.2,2022-08-03,GENERAL_MERCHANDISE
5581,acc_9164,ESSENTIAL_SERVICES,94.38,2022-05-27,ESSENTIAL_SERVICES
5074,acc_8657,AUTOMOTIVE,9.62,2022-08-24,AUTOMOTIVE
5106,acc_8689,XXXXAMZN Mktp US*F Amzn.com/bill,12.01,2020-12-01,GENERAL_MERCHANDISE
483,acc_1412,AMAZON.COM*2C09I25Y1 SEATTLE WA Card XXXX,70.82,2021-09-28,GENERAL_MERCHANDISE
2656,acc_6239,Brigit-com DES:PROTECTION ID:DF643A743DD74BA INDN:Maleek Sheldon CO ID:XXXXXXXXXX WEB,50.0,2022-09-09,GENERAL_MERCHANDISE
1492,acc_4151,ATM_CASH,570.0,2022-02-22,ATM_CASH
4539,acc_8122,ENTERTAINMENT,3.67,2021-03-15,ENTERTAINMENT
5377,acc_8960,UNCATEGORIZED,104.99,2021-09-09,UNCATEGORIZED
5519,acc_9102,PURCHASE AUTHORIZED ON 11/29 MCDONALD'S FXXXX FOLSOM CA SXXXXXXXXXXXXXXX CARD XXXX,2.36,2021-11-30,FOOD_AND_BEVERAGES
2325,acc_5908,AUTOMOTIVE,6.57,2023-03-04,AUTOMOTIVE
5330,acc_8913,AUTOMOTIVE,35.2,2021-09-03,AUTOMOTIVE
1359,acc_3792,BAKER & THE BASS PLAYE,186.03,2022-10-22,GENERAL_MERCHANDISE
3805,acc_7388,AUTOMOTIVE,97.04,2023-02-12,AUTOMOTIVE
5381,acc_8964,CHECKCARD XXXX THE GODFATHER EAST HAN XXX-XXXXXXX NJ XXXXXXXXXXXXXXXXXXXXXXX,21.68,2021-06-02,FOOD_AND_BEVERAGES
393,acc_1168,ENTERTAINMENT,29.3,2022-09-12,ENTERTAINMENT
5141,acc_8724,PURCHASE AUTHORIZED ON 04/09 FIVE BELO XXXX FAIRLAN ALLEN PARK MI PXXXXXXXXXXXXXXXXX CARD XXXX,7.6,2021-04-09,GENERAL_MERCHANDISE
2505,acc_6088,Google,8.55,2023-02-07,GENERAL_MERCHANDISE
431,acc_1271,EXTERNAL_TRANSFER,75.0,2022-07-11,EXTERNAL_TRANSFER
5151,acc_8734,UNCATEGORIZED,40.5,2022-08-01,UNCATEGORIZED
5010,acc_8593,Doordash*Little Caesar,15.26,2021-08-09,FOOD_AND_BEVERAGES
2575,acc_6158,CHECKCARD XXXX CRYPTO.COM Miami FL XXXXXXXXXXXXXXXXXXXXXXX,2.22,2022-06-13,GENERAL_MERCHANDISE
5868,acc_9451,PURCHASE AUTHORIZED ON 01/31 UBER EATS HELP.UBER.COM CA SXXXXXXXXXXXXXXX CARD XXXX,28.82,2022-02-01,TRAVEL
5727,acc_9310,CRD PUR XXXXXXXXXXXX XXXX / KROGER #9 172 W. LOCTA NOBLESVILLE IN POINT OF SALE DEBIT,62.4,2022-08-29,GROCERIES
3415,acc_6998,INSURANCE,48.34,2023-04-17,INSURANCE
3706,acc_7289,Sunshine Vending,1.85,2023-05-26,FOOD_AND_BEVERAGES
932,acc_2663,ShopDisney.com CA 11/24,15.89,2021-11-26,GENERAL_MERCHANDISE
4273,acc_7856,Point Of Sale Withdrawal SQ *WOODLAND ACTIONWoodland WAUS,6.47,2022-02-12,FOOD_AND_BEVERAGES
1330,acc_3726,CHECKCARD XXXX AMAZON.COM*HC3F306F1 AM AMZN.COM/BILLWA XXXXXXXXXXXXXXXXXXXXXXX,5.23,2023-03-20,GENERAL_MERCHANDISE
4806,acc_8389,EXTERNAL_TRANSFER,177.0,2022-05-13,EXTERNAL_TRANSFER
4397,acc_7980,ENTERTAINMENT,15.99,2020-11-15,ENTERTAINMENT
5433,acc_9016,POS Transaction / DD DOORDASH SAMSWED XXX-XXX-XXXX CAUS,40.37,2022-09-12,FOOD_AND_BEVERAGES
908,acc_2607,ATM_CASH,607.99,2022-09-26,ATM_CASH
754,acc_2185,PURCHASE AUTHORIZED ON 08/13 DOLLAR TR XXXX SIMMONS NORTH LAS VEG NV PXXXXXXXXXXXXXXX CARD XXXX,17.3,2022-08-15,GENERAL_MERCHANDISE
4298,acc_7881,UNCATEGORIZED,7.06,2020-10-20,UNCATEGORIZED
1207,acc_3413,JCPenney,29.55,2022-08-12,GENERAL_MERCHANDISE
4096,acc_7679,INSURANCE,4.99,2022-07-14,INSURANCE
3828,acc_7411,Amazon.com*H764I3BW2 Amzn.com/bill WA 03/27,5.0,2023-03-28,GENERAL_MERCHANDISE
4016,acc_7599,EXTERNAL_TRANSFER,58.2,2022-06-27,EXTERNAL_TRANSFER
2497,acc_6080,EXTERNAL_TRANSFER,10.0,2022-09-12,EXTERNAL_TRANSFER
3384,acc_6967,INSURANCE,24.82,2023-03-24,INSURANCE
1411,acc_3948,Target,59.89,2022-12-27,GROCERIES
5857,acc_9440,PAYPAL *STARBUCKS XXX-XXX-XXXX WA            09/11,45.0,2021-09-13,FOOD_AND_BEVERAGES
5012,acc_8595,UNCATEGORIZED,70.03,2022-04-26,UNCATEGORIZED
5119,acc_8702,ACCOUNT_FEES,2.5,2021-10-12,ACCOUNT_FEES
4257,acc_7840,SQ *RISING STAR COFFEE Lakewood OH           01/22,4.0,2022-01-24,FOOD_AND_BEVERAGES
2760,acc_6343,INSURANCE,29.46,2022-11-21,INSURANCE
2261,acc_5844,AUTOMOTIVE,32.89,2023-04-08,AUTOMOTIVE
1870,acc_5190,AUTOMOTIVE,54.0,2023-03-05,AUTOMOTIVE
858,acc_2476,Walmart,48.03,2023-02-13,GROCERIES
4970,acc_8553,HEALTHCARE_MEDICAL,3.85,2022-10-31,HEALTHCARE_MEDICAL
813,acc_2340,Food Lion,78.88,2022-08-18,GROCERIES
1165,acc_3288,UNCATEGORIZED,5.02,2020-12-07,UNCATEGORIZED
5388,acc_8971,PURCHASE WITH CASH BACK $ 35.00 AUTHORIZED ON 09/21 Royal Liquor Hesperia CA PXXXXXXXXXXXXXXXXX CARD XXXX,39.88,2021-09-21,FOOD_AND_BEVERAGES
3337,acc_6920,LOAN,198.49,2022-10-04,LOAN
1165,acc_3286,SELF_TRANSFER,18.0,2021-01-15,SELF_TRANSFER
5849,acc_9432,ATM_CASH,120.0,2022-10-12,ATM_CASH
2852,acc_6435,Pizza Hut,74.76,2022-07-22,FOOD_AND_BEVERAGES
486,acc_1418,CREDIT_CARD_PAYMENT,6353.09,2021-05-20,CREDIT_CARD_PAYMENT
2003,acc_5586,Cash App*Sasha King,18.0,2023-02-26,GENERAL_MERCHANDISE
206,acc_614,McDonald's,4.03,2021-12-22,FOOD_AND_BEVERAGES
416,acc_1237,ESSENTIAL_SERVICES,105.0,2021-07-22,ESSENTIAL_SERVICES
94,acc_268,QUADPAY* QUADPA XXXX,44.75,2020-08-07,FOOD_AND_BEVERAGES
2010,acc_5593,Brigit,50.99,2023-02-01,FOOD_AND_BEVERAGES
5141,acc_8724,AUTOMOTIVE,20.23,2021-11-17,AUTOMOTIVE
1262,acc_3557,GrubHub,58.49,2021-01-08,FOOD_AND_BEVERAGES
235,acc_700,UNCATEGORIZED,75.0,2022-04-01,UNCATEGORIZED
2864,acc_6447,EXTERNAL_TRANSFER,63.0,2022-08-26,EXTERNAL_TRANSFER
4105,acc_7688,WAL WAL-MART SUPER XXXXXX 01-14-22 HARRISONBURG VA XXXX DEBIT CARD PURCHASE-PIN,129.02,2022-01-18,GROCERIES
5141,acc_8724,PURCHASE AUTHORIZED ON 08/11 TWO FELLAS GRILL KALAMAZOO MI SXXXXXXXXXXXXXXX CARD XXXX,17.72,2021-08-13,FOOD_AND_BEVERAGES
4494,acc_8077,Central Cents Withdrawal Transferred to Acct#: XXXXXX,0.47,2021-07-10,GENERAL_MERCHANDISE
573,acc_1691,SAINT FRA SAINT FRAN,14.25,2022-01-19,FOOD_AND_BEVERAGES
2147,acc_5730,EXTERNAL_TRANSFER,60.0,2022-10-26,EXTERNAL_TRANSFER
3651,acc_7234,Afterpay,24.25,2022-11-03,GENERAL_MERCHANDISE
4538,acc_8121,Withdrawal DEBIT CHIP / 365 Market A 888 432-32 TROY MI Date 10/11/22 XXXXXXXXXXXXXXXXXXXXXXX,2.76,2022-10-12,GROCERIES
1697,acc_4700,PURCHASE AUTHORIZED ON 03/31 TST* SALAD BAR - R CT SXXXXXXXXXXXXXXX CARD XXXX,23.08,2021-04-01,FOOD_AND_BEVERAGES
1852,acc_5134,Winn-Dixie,9.89,2022-03-07,GROCERIES
4974,acc_8557,EXTERNAL_TRANSFER,18.0,2022-06-28,EXTERNAL_TRANSFER
2892,acc_6475,SELF_TRANSFER,0.79,2022-10-31,SELF_TRANSFER
1202,acc_3399,CREDIT_CARD_PAYMENT,2430.0,2021-12-16,CREDIT_CARD_PAYMENT
1818,acc_5031,ESSENTIAL_SERVICES,110.64,2021-08-03,ESSENTIAL_SERVICES
3709,acc_7292,Brigit,1.0,2022-11-02,FOOD_AND_BEVERAGES
1585,acc_4392,ESSENTIAL_SERVICES,76.99,2021-12-02,ESSENTIAL_SERVICES
4016,acc_7599,PURCHASE AUTHORIZED ON 02/01 2-DC VENDING & DIS TROY MI SXXXXXXXXXXXXXXX CARD XXXX,1.0,2021-02-02,FOOD_AND_BEVERAGES
1752,acc_4857,EXTERNAL_TRANSFER,2.71,2023-01-18,EXTERNAL_TRANSFER
1009,acc_2851,EXTERNAL_TRANSFER,40.0,2020-04-09,EXTERNAL_TRANSFER
4167,acc_7750,ACCOUNT_FEES,2.5,2022-02-08,ACCOUNT_FEES
975,acc_2760,ESSENTIAL_SERVICES,127.18,2022-11-21,ESSENTIAL_SERVICES
5819,acc_9402,UNCATEGORIZED,14.46,2022-06-09,UNCATEGORIZED
2175,acc_5758,SELF_TRANSFER,0.09,2023-02-16,SELF_TRANSFER
1250,acc_3522,EXTERNAL_TRANSFER,13.0,2021-07-06,EXTERNAL_TRANSFER
3521,acc_7104,Apple,22.39,2023-01-11,GENERAL_MERCHANDISE
2836,acc_6419,LOAN,15.0,2022-09-12,LOAN
3237,acc_6820,EXTERNAL_TRANSFER,216.39,2023-05-18,EXTERNAL_TRANSFER
1492,acc_4151,THORNTONS #030 10/10 #XXXXXXXXX PURCHASE THORNTONS #XXXX -,38.51,2022-10-11,GROCERIES
5151,acc_8734,EXTERNAL_TRANSFER,279.45,2022-02-11,EXTERNAL_TRANSFER
2029,acc_5612,SELF_TRANSFER,0.64,2023-06-02,SELF_TRANSFER
157,acc_457,CREDIT_CARD_PAYMENT,500.0,2022-02-01,CREDIT_CARD_PAYMENT
585,acc_1724,CREDIT_CARD_PAYMENT,190.74,2022-08-04,CREDIT_CARD_PAYMENT
1247,acc_3514,CREDIT_CARD_PAYMENT,50.0,2021-04-05,CREDIT_CARD_PAYMENT
2852,acc_6435,ENTERTAINMENT,13.9,2022-07-29,ENTERTAINMENT
2055,acc_5638,Nashville North,35.09,2023-01-02,FOOD_AND_BEVERAGES
5601,acc_9184,Apple,2.58,2022-05-31,GENERAL_MERCHANDISE
5245,acc_8828,POS Debit - Visa Check Card XXXX - SUSHI Q RESTAURANT JACKSONVIL MEGAN F HAYNES POS TRANSACTION,39.03,2022-06-21,FOOD_AND_BEVERAGES
5725,acc_9308,AUTOMOTIVE,104.5,2022-02-16,AUTOMOTIVE
3883,acc_7466,AUTOMOTIVE,3.74,2022-08-09,AUTOMOTIVE
5110,acc_8693,ESSENTIAL_SERVICES,89.32,2022-09-29,ESSENTIAL_SERVICES
1929,acc_5385,EXTERNAL_TRANSFER,25.0,2022-01-26,EXTERNAL_TRANSFER
1196,acc_3377,Target,9.59,2023-05-06,GROCERIES
4988,acc_8571,AUTOMOTIVE,99.97,2022-07-25,AUTOMOTIVE
145,acc_414,EXTERNAL_TRANSFER,1.0,2021-09-29,EXTERNAL_TRANSFER
2435,acc_6018,Uber,19.98,2022-12-08,TRAVEL
5513,acc_9096,LOAN,45.04,2021-11-22,LOAN
1464,acc_4076,DD/BR #XXXXXX Q35 04-22 MATTHEWS,5.4,2021-04-23,FOOD_AND_BEVERAGES
1478,acc_4105,SELF_TRANSFER,1.96,2020-07-06,SELF_TRANSFER
5656,acc_9239,AUTOMOTIVE,41.3,2022-02-24,AUTOMOTIVE
4437,acc_8020,AUTOMOTIVE,16.32,2021-06-01,AUTOMOTIVE
5443,acc_9026,EXTERNAL_TRANSFER,4.26,2022-05-02,EXTERNAL_TRANSFER
5774,acc_9357,APPLE.COM/BILL,5.29,2021-03-02,GENERAL_MERCHANDISE
4555,acc_8138,EXTERNAL_TRANSFER,10.0,2021-10-06,EXTERNAL_TRANSFER
1351,acc_3778,CREDIT_CARD_PAYMENT,500.0,2023-03-01,CREDIT_CARD_PAYMENT
4437,acc_8020,KRYSTAL RME002 04-08 ROME GA XXXX DEBIT CARD PURCHASE,16.67,2022-04-11,FOOD_AND_BEVERAGES
5677,acc_9260,CHECKCARD XXXX AMAZON.COM*N68 SEATTLE WA,6.81,2022-01-25,GENERAL_MERCHANDISE
4280,acc_7863,STARBUCKS STORE XXXXX GILBERT AZ             08/03,13.15,2022-08-04,FOOD_AND_BEVERAGES
2114,acc_5697,UNCATEGORIZED,2.95,2022-10-11,UNCATEGORIZED
1731,acc_4801,Amazon.com*AK72S4JH3 Amzn.com/bill WA 12/07,22.9,2021-12-07,GENERAL_MERCHANDISE
1120,acc_3175,AUTOMOTIVE,22.86,2022-06-10,AUTOMOTIVE
1323,acc_3705,ESSENTIAL_SERVICES,174.06,2020-10-07,ESSENTIAL_SERVICES
4980,acc_8563,AUTOMOTIVE,14.21,2022-11-08,AUTOMOTIVE
3289,acc_6872,SELF_TRANSFER,0.26,2023-06-25,SELF_TRANSFER
4942,acc_8525,EXTERNAL_TRANSFER,0.2,2022-11-04,EXTERNAL_TRANSFER
1447,acc_4034,UNCATEGORIZED,25.28,2021-11-15,UNCATEGORIZED
3189,acc_6772,Snack Soda Vending,1.95,2023-04-10,FOOD_AND_BEVERAGES
1972,acc_5512,EXTERNAL_TRANSFER,35.0,2022-12-29,EXTERNAL_TRANSFER
4858,acc_8441,USConnect,3.35,2022-03-07,FOOD_AND_BEVERAGES
5581,acc_9164,CHECKCARD XXXX EL ZOCALO SUPERMA HAINES CITY FL XXXXXXXXXXXXXXXXXXXXXXX,11.04,2022-03-28,GROCERIES
4414,acc_7997,AUTOMOTIVE,17.1,2021-11-01,AUTOMOTIVE
1991,acc_5569,APPLE.COM/BILL CA 07/01,5.31,2021-07-01,GENERAL_MERCHANDISE
3091,acc_6674,EXTERNAL_TRANSFER,25.0,2022-09-28,EXTERNAL_TRANSFER
5708,acc_9291,TELLO US,6.05,2022-10-10,GENERAL_MERCHANDISE
3053,acc_6636,Market@Work,1.89,2022-09-23,FOOD_AND_BEVERAGES
2420,acc_6003,SELF_TRANSFER,0.13,2022-11-21,SELF_TRANSFER
4849,acc_8432,AUTOMOTIVE,43.0,2022-12-05,AUTOMOTIVE
36,acc_98,Meijer,64.63,2021-12-24,GROCERIES
1123,acc_3183,HEALTHCARE_MEDICAL,16.65,2021-12-10,HEALTHCARE_MEDICAL
1448,acc_4036,Amazon.com*1L0YK8DV2 Amzn.com/bill WA 05/18,9.39,2022-05-19,GENERAL_MERCHANDISE
1672,acc_4636,PL*SeabreezeMana WEB PMTS XXXXXX TZ2FX2 Rick Ingram,435.0,2021-06-15,RENT
5464,acc_9047,ACCOUNT_FEES,0.3,2022-07-11,ACCOUNT_FEES
5763,acc_9346,UNCATEGORIZED,48.0,2022-04-19,UNCATEGORIZED
5222,acc_8805,ATM_CASH,203.0,2022-12-09,ATM_CASH
5222,acc_8805,299 W/D SVC XXXX 05/28/21 XXXXXXXXXXX SOUTH 1ST STRE LA GRANGE KY Card# XXXX,2.0,2021-05-28,FOOD_AND_BEVERAGES
5190,acc_8773,VISA - 04/13 365 MARKET XXX XXX-XXXX TROY MI XXXXXX,1.43,2022-04-15,GROCERIES
1362,acc_3809,UNCATEGORIZED,2500.0,2022-04-01,UNCATEGORIZED
1714,acc_4735,Circle K,2.26,2022-10-21,GENERAL_MERCHANDISE
1907,acc_5298,ESSENTIAL_SERVICES,103.13,2022-01-26,ESSENTIAL_SERVICES
1131,acc_3206,INSURANCE,166.93,2021-09-29,INSURANCE
1359,acc_3792,ENTERTAINMENT,15.99,2022-07-20,ENTERTAINMENT
5468,acc_9051,ATM_CASH,10.17,2022-11-28,ATM_CASH
1950,acc_5434,LOAN,50.0,2021-11-23,LOAN
4756,acc_8339,POS Debit - Visa Check Card XXXX - DOLLAR GENERAL #15 WOODBRIDGE,9.02,2021-04-12,GENERAL_MERCHANDISE
132,acc_364,ESSENTIAL_SERVICES,97.24,2022-04-18,ESSENTIAL_SERVICES
1990,acc_5567,ESSENTIAL_SERVICES,253.06,2022-06-23,ESSENTIAL_SERVICES
483,acc_1412,AMAZON.COM*UC40Y9Q23 SEATTLE WA Card XXXX,59.64,2021-11-21,GENERAL_MERCHANDISE
4223,acc_7806,FAIRWAY LIQUOR 07/22 #XXXXXXXXX PURCHASE 340 W BROWN RD MESA AZ,8.1,2021-07-22,GROCERIES
1914,acc_5319,WEKOPA - THE MARKET FORT MCDOWELL AZ 11/07,12.0,2020-11-09,GROCERIES
557,acc_1649,Publix,111.19,2022-05-05,GROCERIES
498,acc_1455,HIBACHI GRILL AND SUPRE PHOENIX AZ 11/21,14.5,2021-11-22,FOOD_AND_BEVERAGES
4164,acc_7747,POS MAC GOODWILL XXXX REDMOND WA,17.6,2021-10-05,GENERAL_MERCHANDISE
5500,acc_9083,Debit Purchase 07/30 Card XXXXwal-mart #XXXX Onalaska Wi,2.05,2021-07-30,GENERAL_MERCHANDISE
5727,acc_9310,EXTERNAL_TRANSFER,2.0,2022-10-11,EXTERNAL_TRANSFER
3844,acc_7427,CREDIT_CARD_PAYMENT,97.77,2022-10-21,CREDIT_CARD_PAYMENT
4806,acc_8389,Wendy's,15.23,2021-09-07,FOOD_AND_BEVERAGES
4250,acc_7833,OPC*CONN APPLIANCESIN XXX-XXX-XXXX TX        07/23,148.77,2021-07-23,GENERAL_MERCHANDISE
5442,acc_9025,CHECKCARD XXXX NEWEGG INC. XXX-XXX-XXXX CA XXXXXXXXXXXXXXXXXXXXXXX,24.99,2022-02-25,GENERAL_MERCHANDISE
1250,acc_3522,EXTERNAL_TRANSFER,3.03,2021-10-06,EXTERNAL_TRANSFER
3085,acc_6668,Manila Road Mart,22.72,2022-11-05,GENERAL_MERCHANDISE
79,acc_220,DOORDASH*ITS JUST WI WWW.DOORDASH. CA 07/13,19.3,2021-07-13,FOOD_AND_BEVERAGES
5033,acc_8616,DDA PUR AMAZON.COM AMAZON.COM SEATTLE WA XXXXXXXXXXXX,26.06,2022-08-08,GENERAL_MERCHANDISE
4048,acc_7631,EXTERNAL_TRANSFER,250.0,2021-01-21,EXTERNAL_TRANSFER
628,acc_1839,LendingClub PPD ID: XXXXXXXXXX,248.77,2021-12-01,GENERAL_MERCHANDISE
1203,acc_3402,EXTERNAL_TRANSFER,5.08,2021-09-07,EXTERNAL_TRANSFER
1741,acc_4820,AUTOMOTIVE,9.73,2021-01-06,AUTOMOTIVE
4093,acc_7676,DEBIT CARD DOMINO'S XXXX XXXX S CEDAR ST XXX-XXX-XXXX,23.91,2022-04-16,FOOD_AND_BEVERAGES
5377,acc_8960,ATM_CASH,5.0,2021-04-15,ATM_CASH
1638,acc_4537,Target,97.89,2022-04-25,GROCERIES
2313,acc_5896,UNCATEGORIZED,11.0,2022-11-16,UNCATEGORIZED
81,acc_230,ENTERTAINMENT,69.95,2022-07-27,ENTERTAINMENT
4865,acc_8448,PURCHASE AUTHORIZED ON 03/30 DOC FORDS RUM BAR XXX-XXXXXXX FL SXXXXXXXXXXXXXXX CARD XXXX,90.5,2022-04-01,FOOD_AND_BEVERAGES
5135,acc_8718,PURCHASE AUTHORIZED ON 12/16 AMZN Digital*2O810 XXX-XXX-XXXX WA SXXXXXXXXXXXXXXX CARD XXXX,25.0,2021-12-17,GENERAL_MERCHANDISE
4409,acc_7992,PURCHASE AUTHORIZED ON 03/16 AMZN Mktp US*HX1LN Amzn.com/bill WA SXXXXXXXXXXXXXXX CARD XXXX,25.5,2021-03-18,GENERAL_MERCHANDISE
5472,acc_9055,PURCHASE AUTHORIZED ON 06/18 BLUESKY #608 BYRAM MS PXXXXXXXXXXXXXXXXX CARD XXXX,15.02,2021-06-18,GENERAL_MERCHANDISE
4761,acc_8344,PURCHASE AUTHORIZED ON 05/12 WAL-MART #XXXX LUBBOCK TX PXXXXXXXXXXXXXXXXX CARD XXXX,32.93,2021-05-12,GROCERIES
1833,acc_5081,Debit Purchase Card XXXXwinco Foods #101coeur D Alenid,51.48,2023-05-08,GROCERIES
5857,acc_9440,AMZN Mktp US*XXXXK7G Amzn.com/bill WA        08/29,130.95,2021-08-30,GENERAL_MERCHANDISE
5912,acc_9495,ENTERTAINMENT,17.84,2022-08-26,ENTERTAINMENT
3654,acc_7237,Google,9.99,2023-04-18,GENERAL_MERCHANDISE
5862,acc_9445,HEALTHCARE_MEDICAL,23.3,2022-12-07,HEALTHCARE_MEDICAL
5515,acc_9098,AUTOMOTIVE,2.34,2022-01-05,AUTOMOTIVE
4181,acc_7764,ENTERTAINMENT,10.71,2022-05-27,ENTERTAINMENT
94,acc_268,Costco,113.8,2020-11-16,GENERAL_MERCHANDISE
4990,acc_8573,RECURRING PAYMENT AUTHORIZED ON 07/12 Microsoft*Microsof msbill.info WA SXXXXXXXXXXXXXXX CARD XXXX,7.57,2021-07-13,GENERAL_MERCHANDISE
520,acc_1526,Walmart,34.7,2022-09-19,GROCERIES
3239,acc_6822,LOAN,79.0,2023-02-18,LOAN
5330,acc_8913,CHECKCARD XXXX A2Z TOBACCO & VAP KANNAPOLIS NC XXXXXXXXXXXXXXXXXXXXXXX,7.97,2022-08-29,GENERAL_MERCHANDISE
4302,acc_7885,Musc Periodontics Charleston Scu Sig Purch,99.0,2021-06-18,FOOD_AND_BEVERAGES
1915,acc_5322,ENTERTAINMENT,12.71,2023-02-06,ENTERTAINMENT
391,acc_1166,PURCHASE AUTHORIZED ON 06/09 CORELLIS PANTRY FL SXXXXXXXXXXXXXXX CARD XXXX,5.53,2022-06-13,GENERAL_MERCHANDISE
1602,acc_4436,AUTOMOTIVE,8.19,2021-11-03,AUTOMOTIVE
1315,acc_3678,IN *WHITWORTH CONCESSIO DDA PIN POS PUR CDXXXX SHERIDAN AR#XXXXXXXXXXXX,25.88,2021-08-04,FOOD_AND_BEVERAGES
1639,acc_4540,ENTERTAINMENT,10.88,2022-04-21,ENTERTAINMENT
526,acc_1542,ENTERTAINMENT,20.05,2022-01-18,ENTERTAINMENT
2900,acc_6483,LOAN,89.89,2022-12-22,LOAN
5078,acc_8661,La Bamba,19.74,2022-09-22,FOOD_AND_BEVERAGES
4847,acc_8430,EXTERNAL_TRANSFER,3.0,2021-11-24,EXTERNAL_TRANSFER
3854,acc_7437,EXTERNAL_TRANSFER,176.92,2022-12-30,EXTERNAL_TRANSFER
4942,acc_8525,brightwheel DES:BRGHTWHL* ID:ST-B4V1C7Z6C0F4 INDN:DSSV INC CO ID:XXXXXXXXXX CCD,360.6,2021-10-28,FOOD_AND_BEVERAGES
2460,acc_6043,PURCHASE AUTHORIZED ON 04/28 LAKESIDE LODGE CAF GALLOWAY NJ SXXXXXXXXXXXXXXX CARD XXXX,1.89,2023-05-01,FOOD_AND_BEVERAGES
1232,acc_3480,CHECKCARD XXXX MRCA LOS ANGELES CA XXXXXXXXXXXXXXXXXXXXXXX,12.0,2022-04-21,FOOD_AND_BEVERAGES
2926,acc_6509,BNPL,32.7,2022-09-16,BNPL
1972,acc_5512,Costco,298.57,2022-02-28,GENERAL_MERCHANDISE
3320,acc_6903,SELF_TRANSFER,0.17,2022-08-04,SELF_TRANSFER
4871,acc_8454,SELF_TRANSFER,0.09,2022-11-30,SELF_TRANSFER
498,acc_1455,365 Market C 888 432-32 TROY MI 05/26,4.73,2021-05-27,GROCERIES
3255,acc_6838,PURCHASE XXXX Amazon.com*QK83X3 Amzn.com/billWA XXXXXXXXXXXXXXXXXXXXXXX,22.54,2023-06-05,GENERAL_MERCHANDISE
5458,acc_9041,AUTOMOTIVE,15.0,2022-05-02,AUTOMOTIVE
2031,acc_5614,AUTOMOTIVE,3.8,2023-03-13,AUTOMOTIVE
2297,acc_5880,SELF_TRANSFER,0.92,2022-12-30,SELF_TRANSFER
950,acc_2698,EXTERNAL_TRANSFER,50.0,2022-06-28,EXTERNAL_TRANSFER
3909,acc_7492,SELF_TRANSFER,0.03,2023-03-11,SELF_TRANSFER
908,acc_2606,EXTERNAL_TRANSFER,100.0,2022-06-10,EXTERNAL_TRANSFER
813,acc_2340,INSURANCE,194.78,2022-11-02,INSURANCE
4724,acc_8307,Amazon,2.0,2022-03-19,GENERAL_MERCHANDISE
900,acc_2591,LOAN,1797.16,2021-11-16,LOAN
2313,acc_5896,ATM_CASH,22.0,2023-01-08,ATM_CASH
3651,acc_7234,EXTERNAL_TRANSFER,109.0,2022-12-28,EXTERNAL_TRANSFER
2258,acc_5841,PURCHASE XXXX APPLE.COM/BILL CA XXXXXXXXXXXXXXXXXXXXXXX RECURRING,1.99,2023-01-31,GENERAL_MERCHANDISE
5424,acc_9007,CHECKCARD XXXX MY NEW PLACE PIZZERIA XXX-XXXXXXX PA XXXXXXXXXXXXXXXXXXXXXXX,44.04,2022-02-28,FOOD_AND_BEVERAGES
4167,acc_7750,SELF_TRANSFER,0.76,2022-01-09,SELF_TRANSFER
87,acc_251,EXTERNAL_TRANSFER,350.0,2022-12-02,EXTERNAL_TRANSFER
3207,acc_6790,AUTOMOTIVE,16.97,2022-12-10,AUTOMOTIVE
3342,acc_6925,PURE FOOD MART,5.46,2023-01-29,GROCERIES
2464,acc_6047,UNCATEGORIZED,107.43,2022-09-17,UNCATEGORIZED
4437,acc_8020,EXTERNAL_TRANSFER,12.3,2022-02-14,EXTERNAL_TRANSFER
3470,acc_7053,EXTERNAL_TRANSFER,78.99,2022-09-30,EXTERNAL_TRANSFER
549,acc_1623,USPS KIOSK XXXX,1.74,2023-03-08,GENERAL_MERCHANDISE
5179,acc_8762,EXTERNAL_TRANSFER,550.0,2022-09-30,EXTERNAL_TRANSFER
4645,acc_8228,AUTOMOTIVE,32.1,2022-04-18,AUTOMOTIVE
5681,acc_9264,EXTERNAL_TRANSFER,44.0,2022-06-04,EXTERNAL_TRANSFER
4723,acc_8306,COUNTRY DOOR IN XXX-XXXXXXX WI USA,20.0,2022-10-11,FOOD_AND_BEVERAGES
5528,acc_9111,AUTOMOTIVE,5.18,2022-05-31,AUTOMOTIVE
